stand,year,month,date,quad,temp_C
1,1989,9,1989-09-06,6I,11.666666666666666
1,1989,9,1989-09-06,6G,11.666666666666666
1,1989,9,1989-09-06,6E,11.11111111111111
1,1989,9,1989-09-06,6C,11.11111111111111
1,1989,9,1989-09-06,6A,11.11111111111111
1,1990,8,1990-08-03,0A,8.88888888888889
1,1990,8,1990-08-03,0C,10.555555555555555
1,1990,8,1990-08-03,0E,10
1,1990,8,1990-08-03,0G,10.555555555555555
1,1990,8,1990-08-03,0I,10.555555555555555
1,1990,8,1990-08-03,2I,11.11111111111111
1,1990,8,1990-08-03,2G,10.555555555555555
1,1990,8,1990-08-03,2E,10.555555555555555
1,1990,8,1990-08-03,2C,10.555555555555555
1,1990,8,1990-08-03,2A,11.666666666666666
1,1990,8,1990-08-03,4A,11.666666666666666
1,1990,8,1990-08-03,4C,11.666666666666666
1,1990,8,1990-08-03,4E,11.11111111111111
1,1990,8,1990-08-03,4G,11.666666666666666
1,1990,8,1990-08-03,4I,11.666666666666666
1,1990,8,1990-08-03,6I,12.222222222222221
1,1990,8,1990-08-03,6G,12.222222222222221
1,1990,8,1990-08-03,6E,12.222222222222221
1,1990,8,1990-08-03,6C,12.777777777777779
1,1990,8,1990-08-03,6A,12.777777777777779
1,1990,8,1990-08-03,8A,13.333333333333334
1,1990,8,1990-08-03,8C,12.777777777777779
1,1990,8,1990-08-03,8E,13.88888888888889
1,1990,8,1990-08-03,8G,13.88888888888889
1,1990,8,1990-08-03,8I,13.88888888888889
1,1990,7,1990-07-03,0A,12.777777777777779
1,1990,7,1990-07-03,0C,12.222222222222221
1,1990,7,1990-07-03,0E,12.222222222222221
1,1990,7,1990-07-03,0G,12.222222222222221
1,1990,7,1990-07-03,0I,11.666666666666666
1,1990,7,1990-07-03,4A,12.777777777777779
1,1990,7,1990-07-03,4C,12.222222222222221
1,1990,7,1990-07-03,4E,12.222222222222221
1,1990,7,1990-07-03,4G,12.222222222222221
1,1990,7,1990-07-03,4I,12.222222222222221
1,1990,7,1990-07-03,6I,12.222222222222221
1,1990,7,1990-07-03,6G,12.222222222222221
1,1990,7,1990-07-03,6E,12.777777777777779
1,1990,7,1990-07-03,6C,12.777777777777779
1,1990,7,1990-07-03,6A,12.777777777777779
1,1990,6,1990-06-02,0A,10
1,1990,6,1990-06-02,0C,9.444444444444445
1,1990,6,1990-06-02,0E,9.444444444444445
1,1990,6,1990-06-02,0G,9.444444444444445
1,1990,6,1990-06-02,0I,8.88888888888889
1,1990,6,1990-06-02,4A,11.666666666666666
1,1990,6,1990-06-02,4C,10.555555555555555
1,1990,6,1990-06-02,4E,9.444444444444445
1,1990,6,1990-06-02,4G,10.555555555555555
1,1990,6,1990-06-02,4I,10
1,1990,6,1990-06-02,6I,11.666666666666666
1,1990,6,1990-06-02,6G,12.222222222222221
1,1990,6,1990-06-02,6E,11.11111111111111
1,1990,6,1990-06-02,6C,11.11111111111111
1,1990,6,1990-06-02,6A,11.666666666666666
1,1990,5,1990-05-03,0A,2.7777777777777777
1,1990,5,1990-05-03,0C,3.3333333333333335
1,1990,5,1990-05-03,0E,3.3333333333333335
1,1990,5,1990-05-03,0G,3.3333333333333335
1,1990,5,1990-05-03,0I,3.3333333333333335
1,1990,5,1990-05-03,4A,4.444444444444445
1,1990,5,1990-05-03,4C,2.7777777777777777
1,1990,5,1990-05-03,4E,3.888888888888889
1,1990,5,1990-05-03,4G,3.3333333333333335
1,1990,5,1990-05-03,4I,3.888888888888889
1,1990,5,1990-05-03,6I,5
1,1990,5,1990-05-03,6G,5
1,1990,5,1990-05-03,6E,5
1,1990,5,1990-05-03,6C,4.444444444444445
1,1990,5,1990-05-03,6A,6.111111111111111
1,1990,10,1990-10-07,0A,1.6666666666666667
1,1990,10,1990-10-07,0C,1.6666666666666667
1,1990,10,1990-10-07,0E,1.6666666666666667
1,1990,10,1990-10-07,0G,2.7777777777777777
1,1990,10,1990-10-07,0I,2.2222222222222223
1,1990,10,1990-10-07,4A,1.6666666666666667
1,1990,10,1990-10-07,4C,1.1111111111111112
1,1990,10,1990-10-07,4E,2.7777777777777777
1,1990,10,1990-10-07,4G,2.2222222222222223
1,1990,10,1990-10-07,4I,2.7777777777777777
1,1990,10,1990-10-07,6I,2.2222222222222223
1,1990,10,1990-10-07,6G,1.6666666666666667
1,1990,10,1990-10-07,6E,2.2222222222222223
1,1990,10,1990-10-07,6C,2.7777777777777777
1,1990,10,1990-10-07,6A,1.6666666666666667
1,1990,9,1990-09-02,0A,11.666666666666666
1,1990,9,1990-09-02,0C,11.666666666666666
1,1990,9,1990-09-02,0E,11.666666666666666
1,1990,9,1990-09-02,0G,11.666666666666666
1,1990,9,1990-09-02,0I,11.11111111111111
1,1990,9,1990-09-02,4A,11.666666666666666
1,1990,9,1990-09-02,4C,11.666666666666666
1,1990,9,1990-09-02,4E,11.666666666666666
1,1990,9,1990-09-02,4G,11.666666666666666
1,1990,9,1990-09-02,4I,11.666666666666666
1,1990,9,1990-09-02,6I,12.222222222222221
1,1990,9,1990-09-02,6G,12.222222222222221
1,1990,9,1990-09-02,6E,12.222222222222221
1,1990,9,1990-09-02,6C,12.222222222222221
1,1990,9,1990-09-02,6A,12.222222222222221
1,1995,8,1995-08-08,0A,13.88888888888889
1,1995,8,1995-08-08,0C,12.777777777777779
1,1995,8,1995-08-08,0E,12.222222222222221
1,1995,8,1995-08-08,0G,12.777777777777779
1,1995,8,1995-08-08,0I,11.666666666666666
1,1995,8,1995-08-08,2I,12.222222222222221
1,1995,8,1995-08-08,2G,12.222222222222221
1,1995,8,1995-08-08,2E,12.777777777777779
1,1995,8,1995-08-08,2C,12.222222222222221
1,1995,8,1995-08-08,2A,11.666666666666666
1,1995,8,1995-08-08,4A,12.222222222222221
1,1995,8,1995-08-08,4C,12.222222222222221
1,1995,8,1995-08-08,4E,12.777777777777779
1,1995,8,1995-08-08,4G,12.222222222222221
1,1995,8,1995-08-08,4I,12.777777777777779
1,1995,8,1995-08-08,6I,12.777777777777779
1,1995,8,1995-08-08,6G,12.777777777777779
1,1995,8,1995-08-08,6E,12.222222222222221
1,1995,8,1995-08-08,6C,12.222222222222221
1,1995,8,1995-08-08,6A,12.777777777777779
1,1995,8,1995-08-08,8A,12.777777777777779
1,1995,8,1995-08-08,8C,12.777777777777779
1,1995,8,1995-08-08,8E,12.777777777777779
1,1995,8,1995-08-08,8G,11.666666666666666
1,1995,8,1995-08-08,8I,11.666666666666666
2,1981,6,NA,0A,13.333333333333334
2,1981,6,NA,0C,12.777777777777779
2,1981,6,NA,0E,12.777777777777779
2,1981,6,NA,0G,12.222222222222221
2,1981,6,NA,0I,10.555555555555555
2,1981,6,NA,2A,11.666666666666666
2,1981,6,NA,2C,10.555555555555555
2,1981,6,NA,2E,11.11111111111111
2,1981,6,NA,2G,11.11111111111111
2,1981,6,NA,2I,10
2,1981,6,NA,4A,13.88888888888889
2,1981,6,NA,4C,13.333333333333334
2,1981,6,NA,4E,12.222222222222221
2,1981,6,NA,4G,11.666666666666666
2,1981,6,NA,4I,12.222222222222221
2,1981,6,NA,6A,11.666666666666666
2,1981,6,NA,6C,11.11111111111111
2,1981,6,NA,6E,11.666666666666666
2,1981,6,NA,6G,11.666666666666666
2,1981,6,NA,6I,12.777777777777779
2,1981,6,NA,8A,10.555555555555555
2,1981,6,NA,8C,11.11111111111111
2,1981,6,NA,8E,10
2,1981,6,NA,8G,11.11111111111111
2,1981,6,NA,8I,12.222222222222221
2,1981,8,1981-08-18,0A,12.222222222222221
2,1981,8,1981-08-18,0C,12.222222222222221
2,1981,8,1981-08-18,0E,11.11111111111111
2,1981,8,1981-08-18,0G,11.666666666666666
2,1981,8,1981-08-18,0I,11.666666666666666
2,1981,8,1981-08-18,2I,11.11111111111111
2,1981,8,1981-08-18,2G,11.666666666666666
2,1981,8,1981-08-18,2E,11.11111111111111
2,1981,8,1981-08-18,2C,12.222222222222221
2,1981,8,1981-08-18,2A,12.222222222222221
2,1981,8,1981-08-18,4A,13.333333333333334
2,1981,8,1981-08-18,4C,12.777777777777779
2,1981,8,1981-08-18,4E,12.777777777777779
2,1981,8,1981-08-18,4G,12.222222222222221
2,1981,8,1981-08-18,4I,11.666666666666666
2,1981,8,1981-08-18,6I,12.222222222222221
2,1981,8,1981-08-18,6G,12.222222222222221
2,1981,8,1981-08-18,6E,12.222222222222221
2,1981,8,1981-08-18,6C,12.222222222222221
2,1981,8,1981-08-18,8A,11.11111111111111
2,1981,8,1981-08-18,8C,11.11111111111111
2,1981,8,1981-08-18,8E,11.11111111111111
2,1981,8,1981-08-18,8G,11.11111111111111
2,1981,8,1981-08-18,8I,11.666666666666666
2,1981,9,NA,0A,6.666666666666667
2,1981,9,NA,0C,7.777777777777778
2,1981,9,NA,0E,7.777777777777778
2,1981,9,NA,0G,7.777777777777778
2,1981,9,NA,0I,7.222222222222222
2,1981,9,NA,2I,7.222222222222222
2,1981,9,NA,2G,7.777777777777778
2,1981,9,NA,2E,7.777777777777778
2,1981,9,NA,2C,7.777777777777778
2,1981,9,NA,2A,7.777777777777778
2,1981,9,NA,4A,7.777777777777778
2,1981,9,NA,4C,7.777777777777778
2,1981,9,NA,4E,7.777777777777778
2,1981,9,NA,4G,7.222222222222222
2,1981,9,NA,4I,7.777777777777778
2,1981,9,NA,6I,8.333333333333334
2,1981,9,NA,6G,7.777777777777778
2,1981,9,NA,6E,7.777777777777778
2,1981,9,NA,6C,7.222222222222222
2,1981,9,NA,6A,6.666666666666667
2,1981,9,NA,8C,6.111111111111111
2,1981,9,NA,8E,7.222222222222222
2,1981,9,NA,8G,7.222222222222222
2,1981,9,NA,8I,7.222222222222222
2,1981,10,NA,0A,2.2222222222222223
2,1981,10,NA,0C,2.2222222222222223
2,1981,10,NA,0E,2.2222222222222223
2,1981,10,NA,0G,2.7777777777777777
2,1981,10,NA,0I,2.7777777777777777
2,1981,10,NA,2I,3.3333333333333335
2,1981,10,NA,2G,2.7777777777777777
2,1981,10,NA,2E,2.2222222222222223
2,1981,10,NA,2C,2.7777777777777777
2,1981,10,NA,2A,2.7777777777777777
2,1981,10,NA,4A,2.2222222222222223
2,1981,10,NA,4C,1.6666666666666667
2,1981,10,NA,4E,2.2222222222222223
2,1981,10,NA,4G,2.2222222222222223
2,1981,10,NA,4I,1.1111111111111112
2,1981,10,NA,6I,1.6666666666666667
2,1981,10,NA,6G,2.2222222222222223
2,1981,10,NA,6E,2.7777777777777777
2,1981,10,NA,6C,2.7777777777777777
2,1981,10,NA,6A,2.7777777777777777
2,1981,10,NA,8A,2.7777777777777777
2,1981,10,NA,8C,2.7777777777777777
2,1981,10,NA,8E,3.3333333333333335
2,1981,10,NA,8G,2.7777777777777777
2,1981,10,NA,8I,3.3333333333333335
2,1982,5,1982-05-10,0A,3.888888888888889
2,1982,5,1982-05-10,0C,5.555555555555555
2,1982,5,1982-05-10,0E,3.888888888888889
2,1982,5,1982-05-10,0G,4.444444444444445
2,1982,5,1982-05-10,0I,2.2222222222222223
2,1982,5,1982-05-10,2I,2.7777777777777777
2,1982,5,1982-05-10,2G,3.888888888888889
2,1982,5,1982-05-10,2E,6.666666666666667
2,1982,5,1982-05-10,2C,4.444444444444445
2,1982,5,1982-05-10,2A,4.444444444444445
2,1982,5,1982-05-10,4A,10
2,1982,5,1982-05-10,4C,10.555555555555555
2,1982,5,1982-05-10,4E,6.666666666666667
2,1982,5,1982-05-10,4G,7.222222222222222
2,1982,5,1982-05-10,4I,5.555555555555555
2,1982,5,1982-05-10,6I,9.444444444444445
2,1982,5,1982-05-10,6G,6.111111111111111
2,1982,5,1982-05-10,6E,7.777777777777778
2,1982,5,1982-05-10,6C,7.222222222222222
2,1982,5,1982-05-10,6A,6.666666666666667
2,1982,5,1982-05-10,8A,8.88888888888889
2,1982,5,1982-05-10,8C,6.666666666666667
2,1982,5,1982-05-10,8E,6.111111111111111
2,1982,5,1982-05-10,8G,5
2,1982,5,1982-05-10,8I,7.222222222222222
2,1982,6,1982-06-11,0A,8.333333333333334
2,1982,6,1982-06-11,0C,8.88888888888889
2,1982,6,1982-06-11,0E,8.88888888888889
2,1982,6,1982-06-11,0G,8.88888888888889
2,1982,6,1982-06-11,0I,7.777777777777778
2,1982,6,1982-06-11,2I,8.333333333333334
2,1982,6,1982-06-11,2G,8.88888888888889
2,1982,6,1982-06-11,2E,7.777777777777778
2,1982,6,1982-06-11,2C,8.333333333333334
2,1982,6,1982-06-11,2A,8.88888888888889
2,1982,6,1982-06-11,4A,11.11111111111111
2,1982,6,1982-06-11,4C,11.11111111111111
2,1982,6,1982-06-11,4E,11.666666666666666
2,1982,6,1982-06-11,4G,10.555555555555555
2,1982,6,1982-06-11,4I,10
2,1982,6,1982-06-11,6I,10
2,1982,6,1982-06-11,6G,10.555555555555555
2,1982,6,1982-06-11,6E,11.666666666666666
2,1982,6,1982-06-11,6C,10.555555555555555
2,1982,6,1982-06-11,6A,9.444444444444445
2,1982,6,1982-06-11,8A,8.88888888888889
2,1982,6,1982-06-11,8C,8.88888888888889
2,1982,6,1982-06-11,8E,7.777777777777778
2,1982,6,1982-06-11,8G,7.222222222222222
2,1982,6,1982-06-11,8I,7.777777777777778
2,1982,7,1982-07-11,0A,16.11111111111111
2,1982,7,1982-07-11,0C,15.555555555555555
2,1982,7,1982-07-11,0E,13.88888888888889
2,1982,7,1982-07-11,0G,15.555555555555555
2,1982,7,1982-07-11,0I,13.333333333333334
2,1982,7,1982-07-11,2I,13.88888888888889
2,1982,7,1982-07-11,2G,13.88888888888889
2,1982,7,1982-07-11,2E,14.444444444444445
2,1982,7,1982-07-11,2C,15
2,1982,7,1982-07-11,2A,15
2,1982,7,1982-07-11,4A,17.22222222222222
2,1982,7,1982-07-11,4C,17.22222222222222
2,1982,7,1982-07-11,4E,16.666666666666668
2,1982,7,1982-07-11,4G,16.666666666666668
2,1982,7,1982-07-11,4I,15.555555555555555
2,1982,7,1982-07-11,6I,14.444444444444445
2,1982,7,1982-07-11,6G,14.444444444444445
2,1982,7,1982-07-11,6E,14.444444444444445
2,1982,7,1982-07-11,6C,14.444444444444445
2,1982,7,1982-07-11,6A,14.444444444444445
2,1982,7,1982-07-11,8A,12.777777777777779
2,1982,7,1982-07-11,8C,13.333333333333334
2,1982,7,1982-07-11,8E,12.222222222222221
2,1982,7,1982-07-11,8G,12.777777777777779
2,1982,7,1982-07-11,8I,13.88888888888889
2,1982,8,1982-08-09,0A,13.88888888888889
2,1982,8,1982-08-09,0C,13.333333333333334
2,1982,8,1982-08-09,0E,13.333333333333334
2,1982,8,1982-08-09,0G,13.333333333333334
2,1982,8,1982-08-09,0I,13.333333333333334
2,1982,8,1982-08-09,2I,13.333333333333334
2,1982,8,1982-08-09,2G,13.333333333333334
2,1982,8,1982-08-09,2E,14.444444444444445
2,1982,8,1982-08-09,2C,13.333333333333334
2,1982,8,1982-08-09,2A,13.88888888888889
2,1982,8,1982-08-09,4A,14.444444444444445
2,1982,8,1982-08-09,4C,14.444444444444445
2,1982,8,1982-08-09,4E,15.555555555555555
2,1982,8,1982-08-09,4G,15
2,1982,8,1982-08-09,4I,14.444444444444445
2,1982,8,1982-08-09,6I,14.444444444444445
2,1982,8,1982-08-09,6G,14.444444444444445
2,1982,8,1982-08-09,6E,14.444444444444445
2,1982,8,1982-08-09,6C,13.88888888888889
2,1982,8,1982-08-09,6A,13.88888888888889
2,1982,8,1982-08-09,8A,12.777777777777779
2,1982,8,1982-08-09,8C,13.333333333333334
2,1982,8,1982-08-09,8E,13.333333333333334
2,1982,8,1982-08-09,8G,12.777777777777779
2,1982,8,1982-08-09,8I,13.333333333333334
2,1982,9,1982-09-11,0A,7.222222222222222
2,1982,9,1982-09-11,0C,8.333333333333334
2,1982,9,1982-09-11,0E,8.333333333333334
2,1982,9,1982-09-11,0G,7.777777777777778
2,1982,9,1982-09-11,0I,7.777777777777778
2,1982,9,1982-09-11,2I,7.777777777777778
2,1982,9,1982-09-11,2G,7.777777777777778
2,1982,9,1982-09-11,2E,8.88888888888889
2,1982,9,1982-09-11,2C,8.333333333333334
2,1982,9,1982-09-11,2A,8.333333333333334
2,1982,9,1982-09-11,4A,8.88888888888889
2,1982,9,1982-09-11,4C,8.88888888888889
2,1982,9,1982-09-11,4E,8.88888888888889
2,1982,9,1982-09-11,4G,8.88888888888889
2,1982,9,1982-09-11,4I,8.88888888888889
2,1982,9,1982-09-11,6I,9.444444444444445
2,1982,9,1982-09-11,6G,9.444444444444445
2,1982,9,1982-09-11,6E,8.88888888888889
2,1982,9,1982-09-11,6C,8.333333333333334
2,1982,9,1982-09-11,6A,8.88888888888889
2,1982,9,1982-09-11,8A,7.777777777777778
2,1982,9,1982-09-11,8C,7.777777777777778
2,1982,9,1982-09-11,8E,7.777777777777778
2,1982,9,1982-09-11,8G,8.88888888888889
2,1982,9,1982-09-11,8I,8.88888888888889
2,1982,10,1982-10-10,0A,6.666666666666667
2,1982,10,1982-10-10,0C,6.666666666666667
2,1982,10,1982-10-10,0E,5.555555555555555
2,1982,10,1982-10-10,0G,6.666666666666667
2,1982,10,1982-10-10,0I,6.666666666666667
2,1982,10,1982-10-10,2I,7.777777777777778
2,1982,10,1982-10-10,2G,7.222222222222222
2,1982,10,1982-10-10,2E,7.777777777777778
2,1982,10,1982-10-10,2C,6.666666666666667
2,1982,10,1982-10-10,2A,6.666666666666667
2,1982,10,1982-10-10,4A,6.111111111111111
2,1982,10,1982-10-10,4C,6.666666666666667
2,1982,10,1982-10-10,4E,7.222222222222222
2,1982,10,1982-10-10,4G,7.222222222222222
2,1982,10,1982-10-10,4I,6.111111111111111
2,1982,10,1982-10-10,6I,7.222222222222222
2,1982,10,1982-10-10,6G,7.777777777777778
2,1982,10,1982-10-10,6E,7.777777777777778
2,1982,10,1982-10-10,6C,7.777777777777778
2,1982,10,1982-10-10,6A,7.222222222222222
2,1982,10,1982-10-10,8A,7.222222222222222
2,1982,10,1982-10-10,8C,7.777777777777778
2,1982,10,1982-10-10,8E,7.222222222222222
2,1982,10,1982-10-10,8G,6.666666666666667
2,1982,10,1982-10-10,8I,7.222222222222222
2,1983,5,1983-05-04,0A,4.444444444444445
2,1983,5,1983-05-04,0C,5.555555555555555
2,1983,5,1983-05-04,0E,5.555555555555555
2,1983,5,1983-05-04,0G,7.222222222222222
2,1983,5,1983-05-04,0I,4.444444444444445
2,1983,5,1983-05-04,2A,5.555555555555555
2,1983,5,1983-05-04,2C,7.777777777777778
2,1983,5,1983-05-04,2E,7.777777777777778
2,1983,5,1983-05-04,2G,6.111111111111111
2,1983,5,1983-05-04,2I,7.777777777777778
2,1983,5,1983-05-04,4A,11.666666666666666
2,1983,5,1983-05-04,4C,8.333333333333334
2,1983,5,1983-05-04,4E,6.666666666666667
2,1983,5,1983-05-04,4G,8.333333333333334
2,1983,5,1983-05-04,4I,6.666666666666667
2,1983,5,1983-05-04,6A,7.222222222222222
2,1983,5,1983-05-04,6C,7.222222222222222
2,1983,5,1983-05-04,6E,8.88888888888889
2,1983,5,1983-05-04,6G,7.222222222222222
2,1983,5,1983-05-04,6I,7.222222222222222
2,1983,5,1983-05-04,8A,6.111111111111111
2,1983,5,1983-05-04,6C,7.777777777777778
2,1983,5,1983-05-04,8E,5.555555555555555
2,1983,5,1983-05-04,8G,5
2,1983,5,1983-05-04,8I,6.666666666666667
2,1983,6,1983-06-06,0A,8.88888888888889
2,1983,6,1983-06-06,0C,8.88888888888889
2,1983,6,1983-06-06,0E,8.333333333333334
2,1983,6,1983-06-06,0G,9.444444444444445
2,1983,6,1983-06-06,0I,8.333333333333334
2,1983,6,1983-06-06,2A,10
2,1983,6,1983-06-06,2C,9.444444444444445
2,1983,6,1983-06-06,2E,9.444444444444445
2,1983,6,1983-06-06,2G,9.444444444444445
2,1983,6,1983-06-06,2I,9.444444444444445
2,1983,6,1983-06-06,4A,10
2,1983,6,1983-06-06,4C,10.555555555555555
2,1983,6,1983-06-06,4E,10
2,1983,6,1983-06-06,4G,11.666666666666666
2,1983,6,1983-06-06,4I,12.222222222222221
2,1983,6,1983-06-06,6A,11.666666666666666
2,1983,6,1983-06-06,6C,10.555555555555555
2,1983,6,1983-06-06,6E,11.666666666666666
2,1983,6,1983-06-06,6G,10
2,1983,6,1983-06-06,6I,10.555555555555555
2,1983,6,1983-06-06,8A,9.444444444444445
2,1983,6,1983-06-06,8C,10.555555555555555
2,1983,6,1983-06-06,8E,8.88888888888889
2,1983,6,1983-06-06,8G,8.88888888888889
2,1983,6,1983-06-06,8I,9.444444444444445
2,1983,7,1983-07-03,0A,15.555555555555555
2,1983,7,1983-07-03,0C,16.11111111111111
2,1983,7,1983-07-03,0E,15
2,1983,7,1983-07-03,0G,15.555555555555555
2,1983,7,1983-07-03,0I,15.555555555555555
2,1983,7,1983-07-03,2A,15.555555555555555
2,1983,7,1983-07-03,2C,15
2,1983,7,1983-07-03,2E,15
2,1983,7,1983-07-03,2G,16.11111111111111
2,1983,7,1983-07-03,2I,16.666666666666668
2,1983,7,1983-07-03,4I,14.444444444444445
2,1983,7,1983-07-03,6A,13.88888888888889
2,1983,7,1983-07-03,6C,15.555555555555555
2,1983,7,1983-07-03,6E,16.11111111111111
2,1983,7,1983-07-03,6G,13.88888888888889
2,1983,7,1983-07-03,6I,13.88888888888889
2,1983,7,1983-07-03,8A,13.333333333333334
2,1983,7,1983-07-03,8C,13.333333333333334
2,1983,7,1983-07-03,8E,12.777777777777779
2,1983,7,1983-07-03,8G,13.333333333333334
2,1983,7,1983-07-03,8I,13.333333333333334
2,1983,8,1983-08-04,0A,15
2,1983,8,1983-08-04,0C,15
2,1983,8,1983-08-04,0E,15
2,1983,8,1983-08-04,0G,15
2,1983,8,1983-08-04,0I,15
2,1983,8,1983-08-04,2I,15
2,1983,8,1983-08-04,2G,14.444444444444445
2,1983,8,1983-08-04,2E,14.444444444444445
2,1983,8,1983-08-04,2C,15
2,1983,8,1983-08-04,2A,15
2,1983,8,1983-08-04,4A,16.666666666666668
2,1983,8,1983-08-04,4C,16.11111111111111
2,1983,8,1983-08-04,4E,16.11111111111111
2,1983,8,1983-08-04,4G,17.22222222222222
2,1983,8,1983-08-04,4I,16.666666666666668
2,1983,8,1983-08-04,6I,16.11111111111111
2,1983,8,1983-08-04,6G,16.666666666666668
2,1983,8,1983-08-04,6E,14.444444444444445
2,1983,8,1983-08-04,6C,14.444444444444445
2,1983,8,1983-08-04,6A,14.444444444444445
2,1983,8,1983-08-04,8A,13.88888888888889
2,1983,8,1983-08-04,8C,13.88888888888889
2,1983,8,1983-08-04,8E,13.88888888888889
2,1983,8,1983-08-04,8G,13.333333333333334
2,1983,8,1983-08-04,8I,14.444444444444445
2,1983,9,1983-09-09,0A,9.444444444444445
2,1983,9,1983-09-09,0C,10
2,1983,9,1983-09-09,0E,9.444444444444445
2,1983,9,1983-09-09,0G,9.444444444444445
2,1983,9,1983-09-09,0I,8.88888888888889
2,1983,9,1983-09-09,2I,8.88888888888889
2,1983,9,1983-09-09,2G,9.444444444444445
2,1983,9,1983-09-09,2E,10
2,1983,9,1983-09-09,2C,10
2,1983,9,1983-09-09,2A,9.444444444444445
2,1983,9,1983-09-09,4A,10
2,1983,9,1983-09-09,4C,10
2,1983,9,1983-09-09,4E,10
2,1983,9,1983-09-09,4G,10.555555555555555
2,1983,9,1983-09-09,4I,11.11111111111111
2,1983,9,1983-09-09,6I,11.666666666666666
2,1983,9,1983-09-09,6G,10.555555555555555
2,1983,9,1983-09-09,6E,9.444444444444445
2,1983,9,1983-09-09,6C,10
2,1983,9,1983-09-09,6A,9.444444444444445
2,1983,9,1983-09-09,8A,9.444444444444445
2,1983,9,1983-09-09,8C,9.444444444444445
2,1983,9,1983-09-09,8E,10
2,1983,9,1983-09-09,8G,10.555555555555555
2,1983,9,1983-09-09,8I,10.555555555555555
2,1983,10,1983-10-04,0A,8.333333333333334
2,1983,10,1983-10-04,0C,8.333333333333334
2,1983,10,1983-10-04,0E,7.777777777777778
2,1983,10,1983-10-04,0G,8.333333333333334
2,1983,10,1983-10-04,0I,8.333333333333334
2,1983,10,1983-10-04,2I,8.333333333333334
2,1983,10,1983-10-04,2G,7.777777777777778
2,1983,10,1983-10-04,2E,8.333333333333334
2,1983,10,1983-10-04,2C,7.777777777777778
2,1983,10,1983-10-04,2A,7.777777777777778
2,1983,10,1983-10-04,4A,7.777777777777778
2,1983,10,1983-10-04,4C,7.777777777777778
2,1983,10,1983-10-04,4E,7.222222222222222
2,1983,10,1983-10-04,4G,6.666666666666667
2,1983,10,1983-10-04,4I,6.666666666666667
2,1983,10,1983-10-04,6I,7.222222222222222
2,1983,10,1983-10-04,6G,6.666666666666667
2,1983,10,1983-10-04,6E,7.222222222222222
2,1983,10,1983-10-04,6C,6.666666666666667
2,1983,10,1983-10-04,6A,6.666666666666667
2,1983,10,1983-10-04,8A,6.666666666666667
2,1983,10,1983-10-04,8C,6.666666666666667
2,1983,10,1983-10-04,8E,7.222222222222222
2,1983,10,1983-10-04,8G,7.777777777777778
2,1983,10,1983-10-04,8I,7.777777777777778
2,1984,5,1984-05-04,0A,4.444444444444445
2,1984,5,1984-05-04,0C,5
2,1984,5,1984-05-04,0E,4.444444444444445
2,1984,5,1984-05-04,0G,5.555555555555555
2,1984,5,1984-05-04,0I,5
2,1984,5,1984-05-04,2A,5.555555555555555
2,1984,5,1984-05-04,2C,5
2,1984,5,1984-05-04,2E,4.444444444444445
2,1984,5,1984-05-04,2G,5
2,1984,5,1984-05-04,2I,5
2,1984,5,1984-05-04,4A,7.222222222222222
2,1984,5,1984-05-04,4C,6.666666666666667
2,1984,5,1984-05-04,4E,7.222222222222222
2,1984,5,1984-05-04,4G,8.333333333333334
2,1984,5,1984-05-04,4I,6.666666666666667
2,1984,5,1984-05-04,6A,7.777777777777778
2,1984,5,1984-05-04,6C,7.222222222222222
2,1984,5,1984-05-04,6E,6.666666666666667
2,1984,5,1984-05-04,6G,6.111111111111111
2,1984,5,1984-05-04,6I,6.666666666666667
2,1984,5,1984-05-04,8A,4.444444444444445
2,1984,5,1984-05-04,6C,5.555555555555555
2,1984,5,1984-05-04,8E,5
2,1984,5,1984-05-04,8G,4.444444444444445
2,1984,5,1984-05-04,8I,5.555555555555555
2,1984,6,NA,0A,12.777777777777779
2,1984,6,NA,0C,12.777777777777779
2,1984,6,NA,0E,11.666666666666666
2,1984,6,NA,0I,11.11111111111111
2,1984,6,NA,2A,11.11111111111111
2,1984,6,NA,2C,11.11111111111111
2,1984,6,NA,2E,11.11111111111111
2,1984,6,NA,2G,11.666666666666666
2,1984,6,NA,2I,12.222222222222221
2,1984,6,NA,4A,12.222222222222221
2,1984,6,NA,4C,13.333333333333334
2,1984,6,NA,4E,11.666666666666666
2,1984,6,NA,4G,12.222222222222221
2,1984,6,NA,4I,12.777777777777779
2,1984,6,NA,6A,11.666666666666666
2,1984,6,NA,6C,11.11111111111111
2,1984,6,NA,6E,10.555555555555555
2,1984,6,NA,6G,10.555555555555555
2,1984,6,NA,6I,10.555555555555555
2,1984,6,NA,8A,9.444444444444445
2,1984,6,NA,8C,10
2,1984,6,NA,8E,10
2,1984,6,NA,8G,10
2,1984,6,NA,8I,11.11111111111111
2,1984,7,NA,0A,15.555555555555555
2,1984,7,NA,0C,15.555555555555555
2,1984,7,NA,0E,15
2,1984,7,NA,0G,15
2,1984,7,NA,0I,13.88888888888889
2,1984,7,NA,2A,13.88888888888889
2,1984,7,NA,2C,15
2,1984,7,NA,2E,13.88888888888889
2,1984,7,NA,2G,14.444444444444445
2,1984,7,NA,2I,13.88888888888889
2,1984,7,NA,4A,16.11111111111111
2,1984,7,NA,4C,15
2,1984,7,NA,4E,14.444444444444445
2,1984,7,NA,4G,14.444444444444445
2,1984,7,NA,4I,15
